lambda_em [um]
0.09162213831967912
0.09212986256923222
0.09264040037365658
0.0931537673242719
0.0936699790987967
0.09418905146182814
0.09471100026532275
0.09523584144908089
0.09576359104123276
0.09629426515872905
0.09682788000783259
0.09736445188461267
0.09790399717544379
0.09844653235750572
0.09899207399928579
0.09954063876108635
0.10009224339553266
0.10064690474808446
0.10120463975755101
0.1017654654566077
0.10232939897231653
0.10289645752664944
0.10346665843701357
0.10404001911678092
0.10461655707581936
0.10519628992102781
0.10577923535687407
0.10636541118593498
0.10695483530944067
0.10754752572782075
0.10814350054125428
0.1087427779502227
0.10934537625606505
0.10995131386153784
0.11056060927137597
0.11117328109285848
0.11178934803637702
0.1124088289160064
0.11303174265008015
0.11365810826176741
0.11428794487965428
0.11492127173832829
0.11555810817896499
0.1161984736499196
0.11684238770732006
0.11748987001566462
0.11814094034842275
0.11879561858863817
0.11945392472953692
0.12011587887513735
0.1207815012408641
0.12145081215416612
0.1221238320551363
0.12280058149713698
0.12348108114742648
0.12416535178779121
0.12485341431517956
0.12554528974234036
0.12624099919846504
0.12694056392983202
0.12764400530045641
0.12835134479274174
0.12906260400813627
0.12977780466779318
0.1304969686132329
0.13122011780701118
0.131947274333389
0.13267846039900721
0.13341369833356534
0.13415301059050228
0.1348964197476834
0.1356439485080888
0.13639561970050731
0.1371514562802339
0.13791148132976974
0.13867571805952839
0.13944418980854345
0.14021692004518185
0.14099393236786092
0.14177525050576817
0.14256089831958693
0.14335089980222415
0.14414527907954353
0.14494406041110275
0.14574726819089323
0.14655492694808636
0.14736706134778152
0.1481836961917598
0.1490048564192418
0.1498305671076484
0.1506608534733675
0.1514957408725231
0.15233525480175086
0.15317942089897568
0.15402826494419486
0.1548818128602663
0.1557400907136987
0.15660312471544904
0.15747094122172198
0.15834356673477487
0.1592210279037282
0.16010335152537772
0.16099056454501443
0.1618826940572461
0.1627797673068255
0.16368181168948262
0.1645888547527603
0.1655009241968568
0.16641804787547063
0.16734025379665152
0.16826757012365648
0.16920002517580848
0.17013764742936283
0.17108046551837555
0.17202850823557825
0.17298180453325812
0.17394038352414076
0.17490427448228069
0.17587350684395425
0.17684811020855876
0.17782811433951723
0.17881354916518621
0.17980444477977087
0.18080083144424283
0.18180273958726514
0.1828101998061218
0.1838232428676509
0.18484189970918594
0.18586620143949883
0.1868961793397516
0.18793186486445027
0.1889732896424062
0.1900204854777022
0.19107348435066304
0.19213231841883296
0.19319702001795688
0.19426762166296824
0.19534415604898278
0.19642665605229526
0.1975151547313855
0.1986096853279262
0.19971028126779894
0.20081697616211538
0.20192980380824263
0.20304879819083657
0.20417399348287849
0.20530542404671948
0.20644312443513022
0.20758712939235469
0.20873747385517324
0.20989419295396747
0.21105732201379443
0.21222689655546545
0.21340295229662973
0.21458552515286672
0.21577465123878145
0.21697036686910803
0.2181727085598197
0.21938171302924173
0.2205974171991753
0.22181985819602293
0.22304907335192328
0.22428510020589182
0.2255279765049654
0.22677774020535746
0.2280344294736148
0.22929808268778443
0.23056873843858605
0.23184643553058884
0.2331312129833987
0.2344231100328477
0.2357221661321942
0.23702842095332638
0.23834191438797406
0.23966268654892797
0.24099077777126304
0.2423262286135719
0.24366907985920203
0.24501937251750203
0.24637714782507433
0.24774244724703345
0.2491153124782737
0.25049578544474094
0.25188390830471385
0.2532797234500919
0.2546832735076885
0.25609460134053463
0.257513750049186
0.2589407629730401
0.2603756836916604
0.26181855602610615
0.2632694240402714
0.26472833204223006
0.2661953245855892
0.26767044647085037
0.2691537427467763
0.2706452587117687
0.2721450399152493
0.27365313215905246
0.275169581498824
0.27669443424542617
0.27822773696635417
0.27976953648715597
0.2813198798928637
0.28287881452943203
0.28444638800518196
0.28602264819225753
0.2876076432280852
0.28920142151684597
0.290804031730952
0.2924155228125337
0.2940359439749353
0.2956653447042156
0.29730377476066183
0.2989512841803068
0.30060792327645824
0.30227374264123613
0.3039487931471155
0.30563312594848246
0.3073267924831944
0.3090298444741516
0.31074233393087797
0.31246431315110695
0.31419583472238116
0.31593695152365636
0.31768771672691715
0.3194481837988017
0.3212184065022321
0.3229984388980596
0.3247883353467124
0.3265881505098572
0.32839793935206946
0.33021775714250945
0.3320476594566132
0.33388770217778696
0.3357379414991149
0.33759843392507655
0.3394692362732694
0.3413504056761475
0.3432419995827631
0.34514407576052264
0.34705669229695213
0.3489799076014675
0.3509137804071631
0.3528583697726002
0.35481373508361563
0.3567799360551313
0.35875703273297943
0.3607450854957379
0.3627441550565709
0.36475430246508583
0.366775589109196
0.36880807671699567
0.3708518273586468
0.37290690344827143
0.37497336774586165
0.3770512833591922
0.37914071374575037
0.3812417227146742
0.38335437442869835
0.38547873340611744
0.3876148645227527
0.3897628330139353
0.3919227044764988
0.39409454487078055
0.3962784205226387
0.3984743981254749
0.4006825447422726
0.4029029278076462
0.40513561512989715
0.4073806748930889
0.40963817565912525
0.41190818636984616
0.41419077634913426
0.4164860153050286
0.41879397333185764
0.42111472091237606
0.42344832891991885
0.4257948686205671
0.4281544116753214
0.43052703014229343
0.4329127964789034
0.43531178354409633
0.4377240646005635
0.44014971331698205
0.44258880377026516
0.4450414104478218
0.44750760824983454
0.44998747249154464
0.4524810789055525
0.45498850364413224
0.45750982328155415
0.4600451148164271
0.4625944556740461
0.46515792370875886
0.4677355972063443
0.4703275548864004
0.47293387590475183
0.475554639855864
0.47818992677527483
0.4808398171420414
0.48350439188119326
0.4861837323662081
0.4888779204214936
0.4915870383248875
0.49431116881017184
0.497050395069596
0.49980480075642125
0.5025744699874725
0.5053594873457077
0.5081599378828032
0.5109759071217471
0.513807481059456
0.5166547461693961
0.519517789404227
0.5223966981984581
0.5252915604711154
0.5282024646284301
0.5311294995665348
0.5340727546741822
0.5370323198354715
0.5400082854325947
0.5430007423485982
0.5460097819701555
0.5490354961903611
0.5520779774115339
0.5551373185480399
0.5582136130291331
0.5613069548018023
0.5644174383336467
0.5675451586157558
0.570690211165613
0.5738526920300132
0.5770326977879926
0.5802303255537825
0.5834456729797716
0.586678838259489
0.5899299201306055
0.5931990178779442
0.596486231336518
0.5997916608945739
0.6031154074966599
0.6064575726467112
0.6098182584111439
0.6131975674219785
0.616595602879969
0.6200124685577559
0.6234482688030389
0.6269031085417575
0.6303770932813011
0.6338703291137266
0.637382922719001
0.6409149813682586
0.6444666129270763
0.6480379258587697
0.6516290292277029
0.6552400327026194
0.6588710465599948
0.6625221816874
0.6661935495868907
0.6698852623784101
0.6735974328032163
0.6773301742273214
0.681083600644956
0.6848578266820508
0.6886529675997345
0.6924691392978585
0.6963064583185302
0.700165041849677
0.7040450077286238
0.7079464744456894
0.7118695611478097
0.7158143876421713
0.7197810743998724
0.7237697425596042
0.7277805139313459
0.7318135110000887
0.7358688569295734
0.7399466755660526
0.7440470914420753
0.7481702297802845
0.7523162164972483
0.7564851782072997
0.7606772422264042
0.7648925365760518
0.769131189987161
0.773393331904016
0.7776790924882139
0.7819886026226427
0.786321993915481
0.7906793987042108
0.7950609500596656
0.7994667817900891
0.803897028445223
0.8083518253204204
0.8128313084607687
0.8173356146652544
0.8218648814909317
0.8264192472571308
0.8309988510496763
0.8356038327251374
0.8402343329151009
0.8448904930304605
0.8495724552657422
0.854280362603441
0.8590143588183888
0.8637745884821487
0.8685611969674252
0.8733743304525075
0.878214135925731
0.883080761189966
0.8879743548671367
0.8928950664027513
0.8978430460704742
0.9028184449767094
0.9078214150652176
0.9128521091217574
0.9179106807787479
0.9229972845199655
0.9281120756852563
0.9332552104752817
0.9384268459562927
0.9436271400649198
0.9488562516130026
0.9541143402924346
0.9594015666800417
0.9647180922424905
0.97006407934121
0.9754396912373605
0.9808450920968111
0.9862804469951556
0.9917459219227589
0.9972416837898165
1.0027679004314616
1.0083247406128826
1.0139123740344835
1.0195309713370613
1.0251807041070184
1.0308617448816075
1.0365742671541924
1.0423184453795542
1.0480944549792137
1.0539024723467887
1.0597426748533874
1.0656152408530148
1.0715203496880301
1.077458181694615
1.083428918208284
1.0894327415694263
1.0954698351288668
1.1015403832534731
1.1076445713317793
1.11378258577965
1.1199546140459768
1.126160844618396
1.1324014670290525
1.1386766718603807
1.1449866507509272
1.1513315964012085
1.1577117025795862
1.1641271641281943
1.1705781769688814
1.1770649381091975
1.1835876456484136
1.1901464987835633
1.196741697815536
1.2033734441551858
1.2100419403294842
1.2167473899877106
1.223489997907662
1.2302699700019182
1.2370875133241173
1.2439428360752909
1.2508361476102148
1.2577676584438018
1.2647375802575398
1.2717461259059437
1.2787935094230676
1.2858799460290318
1.2930056521365998
1.3001708453577898
1.307375744510512
1.3146205696252637
1.3219055419518353
1.329230883966074
1.3365968193766826
1.344003573132039
1.3514513714270795
1.3589404417101951
1.3664710126901836
1.3740433143432362
1.381657577919952
1.389314035952412
1.3970129222612695
1.404754471962896
1.412538921476564
1.4203665085316586
1.4282374721749491
1.4361520527778775
1.4441104920439058
1.4521130330158987
1.4601599200835398
1.468251398990803
1.4763877168434496
1.484569122116576
1.4927958646622097
1.5010681957169283
1.5093863679095416
1.5177506352687975
1.5261612532311513
1.5346184786485533
1.5431225697963016
1.5516737863809302
1.560272389548133
1.5689186418907477
1.5776128074567664
1.5863551517574044
1.5951459417752123
1.6039854459722187
1.6128739342981406
1.621811678198618
1.630798950623507
1.6398360260352212
1.6489231804171005
1.6580606912818556
1.6672488376800272
1.6764879002085153
1.6857781610191553
1.695119903827319
1.7045134139205949
1.7139589781674867
1.7234568850261829
1.7330074245533666
1.7426108884130647
1.7522675698855672
1.7619777638763734
1.7717417669252
1.7815598772150456
1.7914323945812836
1.8013596205208326
1.8113418582013505
1.8213794124705012
1.8314725898652662
1.8416216986212954
1.8518270486823356
1.8620889517096786
1.872407721091696
1.8827836719533961
1.893217121166052
1.9037083873568876
1.9142577909187897
1.9248656540201121
1.9355323006144989
1.9462580564507848
1.9570432490829464
1.9678882078800946
1.9787932640365486
1.9897587505819339
2.0007850023913605
2.0118723561956564
2.0230211505916356
2.0342317260524547
2.045504424937997
2.056839591505334
2.0682375719192447
2.079698714262772
2.0912233685478703
2.10281188672608
2.1144646226992823
2.1261819323305082
2.137964173454802
2.149811705890156
2.161724891448491
2.1737040939467063
2.185749679217801
2.1978620151220314
2.2100414715581573
2.2222884204747304
2.234603235881453
2.246986293860611
2.2594379725785414
2.2719586522972013
2.2845487153857604
2.29720854633229
2.3099385317555097
2.3227390604165774
2.3356105232309803
2.3485533132804575
2.3615678258250186
2.3746544583150007
2.387813610403213
2.401045683957149
2.41435108307124
2.4277302140792205
2.441183485566513
2.4547113083827203
2.4683140956541747
2.4819922627965383
2.495746227527511
2.509576409879569
2.5234832322127967
2.5374671192277987
2.5515284979786466
2.5656677978859426
2.5798854507499196
2.5941818907636276
2.6085575545262087
2.6230128810562094
2.6375483118050087
2.652164290670281
2.6668612640095604
2.681639680653879
2.6964999919214607
2.7114426516315153
2.726468116118087
2.741576844243996
2.75676929741486
2.7720459395931663
2.787407237312459
2.802853659691576
2.8183856784489727
2.834003767917144
2.849708405057088
2.8655000694728945
2.8813792434263696
2.8973464118517813
2.9134020623706594
2.9295466853066854
2.9457807737006787
2.9621048233256353
2.9785193327018895
2.995024803112319
3.01162173861766
3.028310646071911
3.0450920351377917
3.0619664183023314
3.0789343108924965
3.09599623109094
3.113152699951835
3.130404241416762
3.1477513823307404
3.1651946524582892
3.1827345844996224
3.2003717141069217
3.218106579900671
3.2359397234861373
3.25387168946988
3.2719030254764023
3.290034282164874
3.3082660132459343
3.3265987754986224
3.345033128787361
3.3635696360790592
3.3822088634603236
3.4009513801547127
3.4197977585401533
3.4387485741663983
3.4578044057726047
3.476965835305029
3.4962334479347685
3.515607832075661
3.5350895794022263
3.5546792848677633
3.574377546722498
3.594184966531858
3.6141021491948577
3.6341297029625492
3.654268239456619
3.674518373688048
3.694880724075903
3.71535591246623
3.73594456415102
3.7566473078873392
3.777464775916498
3.7983976039833744
3.8194464313558396
3.8406119008442534
3.8618946588211243
3.8832953552408274
3.904814643659455
3.9264531812548005
3.9482116288463884
