lambda_abs [um]
0.0912
0.092112
0.09303312
0.09396345119999999
0.094903085712
0.09585211656912
0.0968106377348112
0.09777874411215931
0.0987565315532809
0.0997440968688137
0.10074153783750184
0.10174895321587686
0.10276644274803563
0.10379410717551599
0.10483204824727115
0.10588036872974385
0.10693917241704129
0.1080085641412117
0.10908864978262381
0.11017953628045005
0.11128133164325454
0.1123941449596871
0.11351808640928397
0.11465326727337681
0.11579979994611057
0.11695779794557168
0.1181273759250274
0.11930864968427767
0.12050173618112044
0.12170675354293164
0.12292382107836096
0.12415305928914457
0.125394589882036
0.12664853578085636
0.12791502113866493
0.12919417135005157
0.1304861130635521
0.13179097419418762
0.1331088839361295
0.13443997277549077
0.13578437250324568
0.13714221622827813
0.1385136383905609
0.13989877477446652
0.14129776252221118
0.1427107401474333
0.14413784754890763
0.1455792260243967
0.1470350182846407
0.1485053684674871
0.14999042215216196
0.1514903263736836
0.15300522963742041
0.15453528193379462
0.15608063475313258
0.15764144110066391
0.15921785551167056
0.16081003406678726
0.16241813440745514
0.1640423157515297
0.165682738909045
0.16733956629813546
0.16901296196111681
0.170703091580728
0.17241012249653528
0.17413422372150064
0.17587556595871565
0.1776343216183028
0.17941066483448584
0.1812047714828307
0.18301681919765903
0.18484698738963562
0.18669545726353198
0.18856241183616732
0.190448035954529
0.1923525163140743
0.19427604147721503
0.19621880189198718
0.19818098991090705
0.2001627998100161
0.20216442780811628
0.20418607208619743
0.20622793280705942
0.20829021213513002
0.2103731142564813
0.21247684539904613
0.21460161385303658
0.21674762999156694
0.21891510629148261
0.22110425735439743
0.2233152999279414
0.22554845292722084
0.22780393745649305
0.230081976831058
0.23238279659936859
0.23470662456536226
0.23705369081101588
0.23942422771912603
0.2418184699963173
0.24423665469628045
0.24667902124324326
0.2491458114556757
0.25163726957023247
0.2541536422659348
0.25669517868859415
0.2592621304754801
0.2618547517802349
0.2644732992980372
0.26711803229101755
0.26978921261392774
0.27248710474006704
0.2752119757874677
0.2779640955453424
0.2807437365007958
0.28355117386580375
0.2863866856044618
0.2892505524605064
0.2921430579851115
0.2950644885649626
0.2980151334506122
0.30099528478511833
0.3040052376329695
0.3070452900092992
0.3101157429093922
0.31321690033848615
0.316349069341871
0.3195125600352897
0.3227076856356426
0.32593476249199904
0.329194110116919
0.3324860512180882
0.3358109117302691
0.3391690208475718
0.3425607110560475
0.345986318166608
0.3494461813482741
0.35294064316175683
0.3564700495933744
0.3600347500893082
0.3636350975902013
0.36727144856610333
0.37094416305176436
0.374653604682282
0.37840014072910483
0.3821841421363959
0.38600598355775984
0.3898660433933374
0.3937647038272708
0.3977023508655435
0.4016793743741989
0.4056961681179409
0.4097531297991203
0.41385066109711155
0.41798916770808264
0.42216905938516347
0.4263907499790151
0.43065465747880527
0.43496120405359334
0.43931081609412925
0.44370392425507055
0.4481409634976212
0.45262237313259746
0.45714859686392345
0.46172008283256266
0.4663372836608883
0.47100065649749717
0.4757106630624721
0.48046776969309685
0.48527244739002784
0.4901251718639281
0.4950264235825674
0.49997668781839305
0.5049764546965769
0.5100262192435427
0.5151264814359782
0.520277746250338
0.5254805237128414
0.5307353289499698
0.5360426822394695
0.5414031090618642
0.5468171401524828
0.5522853115540076
0.5578081646695477
0.5633862463162432
0.5690201087794057
0.5747103098671997
0.5804574129658717
0.5862619870955305
0.5921246069664857
0.5980458530361505
0.6040263115665121
0.6100665746821772
0.616167240428999
0.622328912833289
0.6285522019616219
0.6348377239812381
0.6411861012210505
0.6475979622332609
0.6540739418555935
0.6606146812741495
0.667220828086891
0.6738930363677599
0.6806319667314374
0.6874382863987518
0.6943126692627394
0.7012557959553668
0.7082683539149205
0.7153510374540697
0.7225045478286104
0.7297295933068965
0.7370268892399654
0.7443971581323651
0.7518411297136888
0.7593595410108257
0.766953136420934
0.7746226677851433
0.7823688944629947
0.7901925834076247
0.7980945092417009
0.8060754543341179
0.8141362088774591
0.8222775709662337
0.830500346675896
0.838805350142655
0.8471934036440816
0.8556653376805224
0.8642219910573277
0.8728642109679009
0.88159285307758
0.8904087816083558
0.8993128694244393
0.9083059981186837
0.9173890580998706
0.9265629486808693
0.935828578167678
0.9451868639493547
0.9546387325888482
0.9641851199147368
0.9738269711138842
0.9835652408250231
0.9934008932332733
1.003334902165606
1.013368251187262
1.0235019336991344
1.0337369530361258
1.044074322566487
1.0545150657921518
1.0650602164500733
1.075710818614574
1.0864679268007198
1.097332606068727
1.1083059321294142
1.1193889914507082
1.1305828813652152
1.1418887101788673
1.153307597280656
1.1648406732534624
1.176489079985997
1.188253970785857
1.2001365104937156
1.2121378755986527
1.2242592543546393
1.2365018468981857
1.2488668653671675
1.261355534020839
1.2739690893610476
1.286708780254658
1.2995758680572045
1.3125716267377765
1.3256973430051542
1.3389543164352058
1.3523438595995578
1.3658672981955533
1.3795259711775087
1.393321230889284
1.4072544431981768
1.4213269876301586
1.4355402575064602
1.4498956600815247
1.46439461668234
1.4790385628491634
1.493828948477655
1.5087672379624315
1.5238549103420558
1.5390934594454764
