#1.000E-03 = radius(micron) D16 graphite with eff. medium theory (MG EMT)
#w(micron)   Q_ext     Q_abs     Q_sca    g=<cos>   <cos^2>
5.3951E+03 7.033E-09 7.033E-09 4.905E-24  0.00E+00 4.000E-01
5.3703E+03 7.098E-09 7.098E-09 4.997E-24  0.00E+00 4.000E-01
5.3456E+03 7.164E-09 7.164E-09 5.089E-24  0.00E+00 4.000E-01
5.3211E+03 7.230E-09 7.230E-09 5.184E-24  0.00E+00 4.000E-01
5.2966E+03 7.297E-09 7.297E-09 5.280E-24  0.00E+00 4.000E-01
5.2723E+03 7.364E-09 7.364E-09 5.379E-24  0.00E+00 4.000E-01
5.2481E+03 7.433E-09 7.433E-09 5.479E-24  0.00E+00 4.000E-01
5.2240E+03 7.501E-09 7.501E-09 5.580E-24  0.00E+00 4.000E-01
5.2000E+03 7.571E-09 7.571E-09 5.684E-24  0.00E+00 4.000E-01
5.1761E+03 7.641E-09 7.641E-09 5.790E-24  0.00E+00 4.000E-01
5.1523E+03 7.711E-09 7.711E-09 5.897E-24  0.00E+00 4.000E-01
5.1286E+03 7.783E-09 7.783E-09 6.007E-24  0.00E+00 4.000E-01
5.1050E+03 7.855E-09 7.855E-09 6.119E-24  0.00E+00 4.000E-01
5.0816E+03 7.927E-09 7.927E-09 6.233E-24  0.00E+00 4.000E-01
5.0582E+03 8.001E-09 8.001E-09 6.348E-24  0.00E+00 4.000E-01
5.0350E+03 8.075E-09 8.075E-09 6.466E-24  0.00E+00 4.000E-01
5.0119E+03 8.149E-09 8.149E-09 6.587E-24  0.00E+00 4.000E-01
4.9888E+03 8.225E-09 8.225E-09 6.709E-24  0.00E+00 4.000E-01
4.9659E+03 8.301E-09 8.301E-09 6.834E-24  0.00E+00 4.000E-01
4.9431E+03 8.378E-09 8.378E-09 6.961E-24  0.00E+00 4.000E-01
4.9204E+03 8.455E-09 8.455E-09 7.090E-24  0.00E+00 4.000E-01
4.8978E+03 8.533E-09 8.533E-09 7.222E-24  0.00E+00 4.000E-01
4.8753E+03 8.612E-09 8.612E-09 7.356E-24  0.00E+00 4.000E-01
4.8529E+03 8.692E-09 8.692E-09 7.493E-24  0.00E+00 4.000E-01
4.8306E+03 8.772E-09 8.772E-09 7.632E-24  0.00E+00 4.000E-01
4.8084E+03 8.854E-09 8.854E-09 7.774E-24  0.00E+00 4.000E-01
4.7863E+03 8.935E-09 8.935E-09 7.919E-24  0.00E+00 4.000E-01
4.7643E+03 9.018E-09 9.018E-09 8.066E-24  0.00E+00 4.000E-01
4.7424E+03 9.102E-09 9.102E-09 8.216E-24  0.00E+00 4.000E-01
4.7206E+03 9.186E-09 9.186E-09 8.369E-24  0.00E+00 4.000E-01
4.6989E+03 9.271E-09 9.271E-09 8.524E-24  0.00E+00 4.000E-01
4.6774E+03 9.356E-09 9.356E-09 8.683E-24  0.00E+00 4.000E-01
4.6559E+03 9.443E-09 9.443E-09 8.844E-24  0.00E+00 4.000E-01
4.6345E+03 9.530E-09 9.530E-09 9.009E-24  0.00E+00 4.000E-01
4.6132E+03 9.618E-09 9.618E-09 9.176E-24  0.00E+00 4.000E-01
4.5920E+03 9.707E-09 9.707E-09 9.347E-24  0.00E+00 4.000E-01
4.5709E+03 9.797E-09 9.797E-09 9.521E-24  0.00E+00 4.000E-01
4.5499E+03 9.888E-09 9.888E-09 9.698E-24  0.00E+00 4.000E-01
4.5290E+03 9.979E-09 9.979E-09 9.878E-24  0.00E+00 4.000E-01
4.5082E+03 1.007E-08 1.007E-08 1.006E-23  0.00E+00 4.000E-01
4.4875E+03 1.016E-08 1.016E-08 1.025E-23  0.00E+00 4.000E-01
4.4668E+03 1.026E-08 1.026E-08 1.044E-23  0.00E+00 4.000E-01
4.4463E+03 1.035E-08 1.035E-08 1.063E-23  0.00E+00 4.000E-01
4.4259E+03 1.045E-08 1.045E-08 1.083E-23  0.00E+00 4.000E-01
4.4055E+03 1.055E-08 1.055E-08 1.103E-23  0.00E+00 4.000E-01
4.3853E+03 1.064E-08 1.064E-08 1.124E-23  0.00E+00 4.000E-01
4.3652E+03 1.074E-08 1.074E-08 1.145E-23  0.00E+00 4.000E-01
4.3451E+03 1.084E-08 1.084E-08 1.166E-23  0.00E+00 4.000E-01
4.3251E+03 1.094E-08 1.094E-08 1.188E-23  0.00E+00 4.000E-01
4.3053E+03 1.104E-08 1.104E-08 1.210E-23  0.00E+00 4.000E-01
4.2855E+03 1.115E-08 1.115E-08 1.232E-23  0.00E+00 4.000E-01
